rank,center,name,legs_out,breaches,legs_in,breaches_in,breach_rate,network_breach_share_pct,recoverable_breaches,revenue_at_risk_rs,revenue_recoverable_rs,betweenness,in_degree,out_degree,avg_incoming_delay_factor,bottleneck_score,clustering,rankable
0,IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),12,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002019155624388,2.0,1.0,1.6687280580192168,0.0003369421643924,0.6666666666666666,False
0,IND581402AAA,Sirsi_Vidygiri_D (Karnataka),10,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016133429925194,1.0,2.0,1.4216867469879515,0.0022936683508107,0.3333333333333333,False
0,IND583227AAA,Gangavathi_PhrmPlza_D (Karnataka),16,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.0,0.0008084548525521,1.0,False
0,IND584123AAA,Manvi_APMCYard_D (Karnataka),1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008100400581453,1.0,1.0,2.1538461538461537,0.0017447016636976,0.0,False
0,IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004054163304709,1.0,1.0,2.1538461538461537,0.0008732044040913,0.0,False
0,IND585222AAA,Sedam_DBRCmplx_D (Karnataka),22,0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,2.0,2.0,1.8269230769230769,7.24012169989156e-07,0.0,False
0,IND587103AAB,Bagalkot_Sector4_D (Karnataka),19,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,1.0,2.0,1.7058823529411764,0.0020504401230082,0.3333333333333333,False
0,IND590016AAA,Belgaum_Dc (Karnataka),5,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,2.0,1.0,2.0562712490761275,0.0016420298901961,0.6666666666666666,False
0,IND591115AAB,Kittur_ColageRD_D (Karnataka),6,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND591123AAC,Ramdurg_GndhiNGR_D (Karnataka),19,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0012114933746332,1.0,1.0,1.9655172413793105,0.0023812111156584,0.0,False
0,IND591126AAA,Saundatti_ShanthiS_D (Karnataka),2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND591201AAA,Chikodi_IndraNgr_D (Karnataka),11,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND591237AAB,Nipani_AkkolRD_D (Karnataka),3,0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3014705882352944,0.0,0.0,False
0,IND591304AAA,Athani_VikrmMah_D (Karnataka),12,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003966976997081,1.0,2.0,1.4344262295081966,0.0005690335856469,0.0,False
0,IND600048AAA,Chennai_Vandalur_Dc (Tamil Nadu),1,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.276923076923077,0.0,1.0,False
0,IND600073AAA,Chennai_Selaiyur_DC (Tamil Nadu),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND603001AAA,Chennai_Chnglptu_DC (Tamil Nadu),13,0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.8632183908045974,0.0011573914009811,1.0,False
0,IND604303AAA,Marakkanam_MJRDPP_D (Tamil Nadu),4,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,1.9392091648189207,0.0007838815297056,0.0,False
0,IND605010AAB,Pondicherry_Vasanthm_I (Pondicherry),19,0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0071587884590691,2.0,3.0,1.751541623843782,0.0125389159623521,0.0,False
0,IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),14,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0015955094295954,1.0,1.0,2.127717391304348,0.0033947931613403,0.0,False
0,IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001585998196036,1.0,1.0,1.6,0.0025375971136576,0.0,False
0,IND606803AAA,Polur_StationRD_D (Tamil Nadu),9,0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,1.0,1.0,2.15,0.0017168767328278,0.0,False
0,IND608301AAA,Lalpet_PriyrNGR_D (Tamil Nadu),16,0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-06,1.0,1.0,2.555555555555556,1.012770240125182e-05,0.0,False
0,IND609110AAA,Sirkazhi_Pngktgudi_D (Tamil Nadu),8,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.002801058283254,1.0,1.0,2.7333333333333334,0.0076562259742277,0.0,False
0,IND614602AAA,Pattukotai_anthniyr_D (Tamil Nadu),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND614616AAA,Aranthangi_HsptlRod_D (Tamil Nadu),16,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.2354497354497354,2.9376627462016146e-06,0.0,False
0,IND614620AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),16,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114932161126638e-06,1.0,1.0,1.5086206896551724,1.375097524307898e-05,0.0,False
0,IND614715AAA,Thirthurpondi_Madaprum_D (Tamil Nadu),17,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,1.706153846153846,0.0006896741780617,1.0,False
0,IND614804AAA,Peravurani_SH71_D (Tamil Nadu),14,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-06,1.0,1.0,1.5,2.377808389859123e-06,0.0,False
0,IND621010AAA,Thuraiyur_Mthrapuri_D (Tamil Nadu),16,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.7727272727272727,4.21520578202299e-06,0.0,False
0,IND621211AAA,Musiri_ThryrRD_D (Tamil Nadu),8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND621212AAA,Perambalur_goplpurm_D (Tamil Nadu),16,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359315381408392e-06,2.0,1.0,1.7343104647624017,7.5604062851762755e-06,0.3333333333333333,False
0,IND621306AAA,Manapparai_BypassRd_D (Tamil Nadu),12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND622407AAA,Ponnamaravathi_Puduvalvu_D (Tamil Nadu),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-06,1.0,1.0,1.4583333333333333,2.3117581568074806e-06,0.0,False
0,IND623315AAB,Oriyur_Vllyaprm_D (Tamil Nadu),15,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1519181780281e-06,1.0,1.0,1.0416666666666667,5.3665814354459375e-06,0.0,False
0,IND623407AAA,Thiruvadanai_RamnadRD_D (Tamil Nadu),15,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889041949295614e-06,1.0,1.0,1.84375,2.192042109401379e-06,0.0,False
0,IND623503AAA,Ramnthpurm_TnhbBlkC_D (Tamil Nadu),7,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-05,1.0,1.0,1.1777777777777778,1.8670199209264223e-05,0.0,False
0,IND623526AAA,Rameswram_Kdthdstrt_D (Tamil Nadu),8,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664465872901386e-05,1.0,1.0,0.9014084507042254,1.5003636037420943e-05,0.0,False
0,IND623701AAA,Paramakudi_VagaiNgr_D (Tamil Nadu),7,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4266850339154735e-05,1.0,1.0,1.411764705882353,2.0141435772924336e-05,0.0,False
0,IND623704AAA,Muthukulathur_VaiklSRT_D (Tamil Nadu),7,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664465872901386e-05,1.0,1.0,1.060778914240755,1.7656303014471233e-05,0.0,False
0,IND624001AAA,Dindigul_Central_D_1 (Tamil Nadu),20,0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-06,1.0,2.0,1.709090909090909,6.773151171113865e-06,0.0,False
0,IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),10,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1704111864788306e-06,1.0,1.0,0.7798507462686568,2.4724475297540137e-06,0.0,False
0,IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981506991549269e-06,1.0,1.0,0.706599713055954,1.4001322716470802e-06,0.0,False
0,IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),7,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1704111864788306e-06,1.0,1.0,1.5384615384615383,4.8775556715058925e-06,0.0,False
0,IND624703AAA,Gujiliam_Parai_D (Tamil Nadu),1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND625106AAA,Melur_MduraiRD_D (Tamil Nadu),13,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981506991549269e-06,1.0,1.0,1.337353801169591,2.6499759071925352e-06,0.0,False
0,IND625516AAA,Cumbum_LFRoad_D (Tamil Nadu),7,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.2826086956521738,3.049797717428005e-06,0.0,False
0,IND625531AAA,Theni_Rathnam_D (Tamil Nadu),7,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,1.5454545454545454,6.124657973879559e-07,0.0,False
0,IND625532AAA,Usilampatti_MrutiNGR_D (Tamil Nadu),7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False
0,IND626117AAA,Rajpalayam_AshkTalk_D (Tamil Nadu),9,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,9.114932161126638e-06,1.0,1.0,1.6490147783251234,1.503065783712878e-05,0.0,False
0,IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu),17,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2589179703661667e-05,1.0,1.0,1.824829931972789,4.122141126195403e-05,0.0,False
0,IND626607AAB,Narikkudi_MukkuRD_D (Tamil Nadu),7,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-05,1.0,1.0,1.2708333333333333,2.0145321080750903e-05,0.0,False
0,IND627657AAA,Thisayanvilai_UdnkdiRD_D (Tamil Nadu),16,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737123771267515e-06,1.0,1.0,1.238095238095238,8.341200859664542e-06,0.0,False
0,IND627811AAA,Tenkasi_RailwyRd_D (Tamil Nadu),10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.4067796610169492,3.3450524806492744e-06,1.0,False
0,IND628204AAA,Tirchchndr_Shnmgprm_D (Tamil Nadu),17,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.340822372957661e-06,1.0,1.0,1.4375,9.114932161126638e-06,0.0,False
0,IND628613AAA,Peikulam_SriVnktpm_D (Tamil Nadu),14,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1334251695773685e-06,1.0,1.0,1.0285714285714285,7.337237317279578e-06,0.0,False
0,IND628801AAA,Eral_Busstand_D (Tamil Nadu),17,0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-06,1.0,1.0,1.620771670190275,9.634711188561048e-06,0.0,False
0,IND630002AAA,Karaikudi_Sbrmnprm_D (Tamil Nadu),14,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.6875,4.01255165788727e-06,0.0,False
0,IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),20,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3077946144225176e-05,1.0,2.0,1.9797297297297296,2.589079878552687e-05,0.0,False
0,IND632402AAA,Ranipet_MBTRd_DC (Tamil Nadu),11,0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.952380952380953,0.0011934333537673,0.0,False
0,IND635001AAA,Krishnagiri_BnglorRd_D (Tamil Nadu),8,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004038311248777,2.0,2.0,1.9392091648189207,0.000783113018402,0.6666666666666666,False
0,IND636102AAA,Attur_KaaduRd_D (Tamil Nadu),5,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6653558052434458,0.0,0.0,False
0,IND636352AAA,Thoppur_HghsclRD_D (Tamil Nadu),5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND636705AAB,Dharmapuri_Central_D_2 (Tamil Nadu),9,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003951124941149,2.0,2.0,1.7696045824094606,0.000699192880153,0.3333333333333333,False
0,IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),16,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5108695652173911,0.0,1.0,False
0,IND638001AAA,Erode (Tamil Nadu),3,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,1.852941176470588,7.343231792211995e-07,0.0,False
0,IND638401AAA,Sathyamangalam_Mlydpthr_D (Tamil Nadu),12,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3077946144225176e-05,1.0,1.0,1.8139534883720927,2.372278602905962e-05,0.0,False
0,IND638452AAA,Gobicheti_Ward25_D (Tamil Nadu),3,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285343347605467e-05,1.0,1.0,1.02,1.2531050214557578e-05,0.0,False
0,IND638501AAB,Anthiyour_TherSRT_D (Tamil Nadu),14,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149274055098576e-05,1.0,1.0,2.1538461538461537,2.475359503289241e-05,0.0,False
0,IND638657AAA,Dharapuram_Techrcly_D (Tamil Nadu),16,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743726152563357e-05,1.0,1.0,1.4473684210526316,2.5238141681838063e-05,0.0,False
0,IND639001AAA,Karur (Tamil Nadu),9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND639104AAB,Kulithalai_AnnaNGR_D (Tamil Nadu),1,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377808389859123e-06,1.0,1.0,1.9411764705882355,4.615745697961827e-06,0.0,False
0,IND641654AAA,Avinashi_Valluvar_D (Tamil Nadu),11,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,False
0,IND641664AAA,Tirpur_Palladam_DC (Tamil Nadu),15,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822986432225328e-05,2.0,1.0,1.876923076923077,3.421605303561384e-05,0.3333333333333333,False
0,IND642001AAA,Pollachi_Venkatsa_DC (Tamil Nadu),18,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-06,1.0,1.0,1.370967741935484,8.149746497501027e-06,1.0,False
0,IND642126AAA,Udumalpet_Artclgrd_D (Tamil Nadu),17,0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,6.737123771267515e-06,1.0,1.0,1.482781582952816,9.98968305010909e-06,1.0,False
0,IND643217AAA,Kotagiri_CroslySRT_D (Tamil Nadu),10,0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.822986432225328e-05,2.0,1.0,1.6945701357466063,3.089178365920295e-05,0.3333333333333333,False
0,IND643231AAA,Coonoor_Fairybnk_D (Tamil Nadu),11,0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.459016393442623,0.0,1.0,False
0,IND670643AAA,Kuthuparamba_IdstrlAr_D (Kerala),5,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.490036231884058,0.0,0.0,False
0,IND671323AAD,Manjeshwar_Central_D_1 (Kerala),1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004050200290726,1.0,1.0,1.9392091648189207,0.0007854185523129,0.0,False
0,IND673305AAA,Koyilandy_Pshrikvu_D (Kerala),14,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND673506AAA,Kallachi_ZamQuatr_D (Kerala),17,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-06,1.0,1.0,1.6875,2.675034438591513e-06,0.0,False
0,IND673573AAA,Thamarassery_Chungam_D (Kerala),12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND673632AAA,Kozhikode_Central_H_4 (Kerala),15,0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND676306AAA,Tirurangadi_Kooriyad_D (Kerala),7,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND676509AAA,Malappuram_Munduprm_D (Kerala),4,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926027966197076e-07,1.0,1.0,1.625,1.287979544507025e-06,0.0,False
0,IND678683AAA,Vadakkencherry_Robinson_D (Kerala),13,0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.419590643274854,0.0009780648983726,0.0,False
0,IND679322AAA,Printhlmna_EmsPnmbi_D (Kerala),1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926027966197076e-07,1.0,1.0,2.1538461538461537,1.7071444850270623e-06,0.0,False
0,IND679329AAA,Nilambur_StteHW28_D (Kerala),3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND679531AAA,Shoranur_KdrShrRd_D (Kerala),15,0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0011924709075143,1.0,1.0,2.8125,0.0033538244273841,0.0,False
0,IND680012AAA,Arimbur_Veluthur_D (Kerala),11,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012114933746332,1.0,1.0,1.526315789473684,0.0018491214665454,0.0,False
0,IND680104AAA,Guruvayoor_ManhrBld_D (Kerala),17,0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004050200290726,1.0,1.0,1.5,0.000607530043609,0.0,False
0,IND680712AAA,Irinjlkuda_Greens_D (Kerala),9,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND683565AAA,Kunnathund_Pringla_D (Kerala),13,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,1.0,1.0,1.0,0.0003947161927166,1.0,False
0,IND685514AAA,Kattappana_Palikval_D (Kerala),9,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-06,2.0,1.0,1.8758545824094608,1.115105691052224e-05,0.0,False
0,IND686540AAA,Karukachal_MnimlaRd_D (Kerala),2,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.548219576337954e-06,2.0,1.0,2.1538461538461537,1.1950011395189438e-05,0.3333333333333333,False
0,IND689101AAA,Tiruvalla_TKRoad_D (Kerala),10,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012210046081926,1.0,2.0,1.333846153846154,0.0016286323004662,0.3333333333333333,False
0,IND689503AAB,Manthuka_Central_D_1 (Kerala),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003955087955132,1.0,1.0,1.9392091648189207,0.0007669742810257,0.0,False
0,IND689650AAA,Kozhenchery_Cherukole_D (Kerala),3,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND690537AAA,Kayamkulam_Bhrnikvu_D (Kerala),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND690548AAA,Haripad_Kumrpurm_D (Kerala),15,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004101719472506,2.0,1.0,2.1538461538461537,0.0008834472710015,0.3333333333333333,False
0,IND691506AAA,Kottarakkara_Amankovl_D (Kerala),20,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4266850339154735e-05,1.0,1.0,1.4230769230769231,2.030282548264328e-05,0.0,False
0,IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),21,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.907534957746346e-06,2.0,1.0,1.7102564102564102,1.694442517132516e-05,0.3333333333333333,False
0,IND695121AAA,Neyatinkra_Arlumodu_D (Kerala),18,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0740740740740742,0.0,1.0,False
0,IND695572AAB,Kallikkad_Mutyvila_D (Kerala),14,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008017177287808,3.0,2.0,2.051282051282051,0.0016445491872427,0.3333333333333333,False
0,IND695582AAA,Kazhakkoottam_Rdiosttn_D (Kerala),20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False
0,IND695609AAA,Pangodu_Central_D_1 (Kerala),3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007977547147977,1.0,1.0,2.1538461538461537,0.0017182409241797,0.0,False
0,IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),3,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004038311248777,1.0,1.0,1.525,0.0006158424654385,0.0,False
0,IND711303AAA,Bagnan_Harop_D (West Bengal),17,0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,6.340822372957661e-06,1.0,1.0,2.271062271062271,1.4400402458731684e-05,1.0,False
0,IND712612AAA,Kamarpukur_ChatiDPP_D (West Bengal),3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND713103AAA,Bardhaman_Bankura_D (West Bengal),4,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1633547632963177,0.0,1.0,False
0,IND713145AAB,Manteswar_MemariRD_D (West Bengal),3,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004050200290726,1.0,1.0,1.9392091648189207,0.0007854185523129,0.0,False
0,IND721401AAA,Contai_Kanakpur_D (West Bengal),2,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0007890360840349,1.0,1.0,1.9392091648189207,0.0015301060055333,0.0,False
0,IND721501AAC,AmaDubi_Bulabeda_D (West Bengal),7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND721636AAB,Tamluk_Central_DPP_2 (West Bengal),3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND722101AAA,Bankura_KeranDPP_D (West Bengal),8,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.1538461538461537,0.0008706436873638,1.0,False
0,IND722101AAB,Bankura_NapitDPP_D (West Bengal),1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1538461538461537,0.0,0.0,False
0,IND722143AAB,Mejia_Central_D_1 (West Bengal),10,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.78,0.0,1.0,False
0,IND723131AAA,Manbazar_Central_DPP_1 (West Bengal),12,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008080585511537,1.0,1.0,1.9392091648189207,0.0015669945481077,0.0,False
0,IND731224AAA,Rampurhat_SrifoDPP_D (West Bengal),11,0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0016050206631549,1.0,1.0,3.238095238095238,0.0051972097664063,0.0,False
0,IND732123AAC,Chanchal_BargaDPP_D (West Bengal),1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND732204AAB,Paranpur_Nijgan_D (West Bengal),8,0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0004073978374625,1.0,1.0,3.0,0.0012221935123875,0.0,False
0,IND733128AAA,Itahar_NatunDPP_D (West Bengal),7,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012174378956078,1.0,2.0,2.1538461538461537,0.0026221739290015,0.3333333333333333,False
0,IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal),5,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004097756458523,2.0,1.0,2.1538461538461537,0.0008825936987589,0.3333333333333333,False
0,IND733134AAA,Raiganj_SubrtDPP_D (West Bengal),3,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND733201AAA,Dalkhola_DltprDPP_D (West Bengal),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND733202AAB,Islampure_ShbdnDPP_D (West Bengal),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,1.9392091648189207,7.685113036330222e-07,0.0,False
0,IND733202AAC,Islampure_Central_DPP_2 (West Bengal),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND735224AAA,Mainaguri_MilpaDPP_D (West Bengal),8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND736146AAA,Mathabhang_Pshimpra_D (West Bengal),8,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889041949295614e-06,1.0,1.0,1.509118541033435,1.79419736408063e-06,0.0,False
0,IND741165AAB,Nazirpur_Central_D_1 (West Bengal),15,0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,1.0,1.0,3.283783783783784,0.0039470494632558,0.0,False
0,IND742147AAA,Khargram_BoiDPP_D (West Bengal),3,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015955094295954,1.0,1.0,2.168202764976958,0.0034593879567957,0.0,False
0,IND752030AAA,Balugaon_Thikiri_D (Orissa),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND752050AAA,Khurdha_JatniDPP_D (Orissa),3,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.1538461538461537,0.0,1.0,False
0,IND752055AAA,Khurdha_MunplDPP_D (Orissa),2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
