source_center,destination_center,route_type,overall_median_factor,total_trips,median_osrm_dist,median_osrm_time,pct_delayed
IND560002AAA,IND560099AAB,Carting,2.625,18,18.1468,21.5,1.0
IND560002AAA,IND562132AAA,Carting,2.268716577540107,22,26.118949999999998,33.0,0.9545454545454546
IND560027AAA,IND560099AAA,Carting,2.2055555555555557,4,18.9537,21.5,0.75
IND560043AAC,IND560064AAA,Carting,1.5333333333333334,37,13.5489,18.0,1.0
IND560043AAC,IND560099AAB,Carting,1.9563025210084035,24,28.36275,32.0,0.875
IND560043AAC,IND562132AAA,Carting,2.0513157894736844,16,29.3912,40.0,1.0
IND560048AAB,IND560099AAB,Carting,1.6352370689655173,26,26.8094,32.0,0.6923076923076923
IND560048AAB,IND562132AAA,Carting,1.893617021276596,17,36.6371,46.0,0.9411764705882353
IND560058AAB,IND560060AAB,Carting,1.3529411764705883,44,16.749200000000002,17.0,0.6590909090909091
IND560058AAB,IND560099AAB,Carting,1.7378378378378379,22,37.79055,37.0,0.8636363636363636
IND560058AAB,IND562132AAA,Carting,1.6421052631578947,14,13.6003,19.5,0.9285714285714286
IND560058AAD,IND562132AAA,Carting,1.7019927536231885,36,15.08155,23.0,0.9444444444444444
IND560060AAB,IND560099AAB,Carting,1.3636363636363635,15,30.6586,32.0,0.8
IND560060AAB,IND562132AAA,Carting,1.7333333333333334,19,24.756400000000003,30.0,0.9473684210526315
IND560064AAD,IND560043AAC,Carting,2.466666666666667,41,13.9561,15.0,1.0
IND560067AAC,IND562114AAA,Carting,2.7777777777777777,20,12.649049999999999,10.0,1.0
IND560077AAA,IND560099AAB,Carting,3.4545454545454546,1,40.1245,44.0,1.0
IND560078AAC,IND560099AAB,Carting,3.54,20,21.52265,22.0,1.0
IND560078AAC,IND562132AAA,Carting,1.511904761904762,16,34.6726,42.0,0.9375
IND560083AAB,IND560058AAD,Carting,1.5806451612903225,1,26.1444,31.0,1.0
IND560083AAB,IND562132AAA,Carting,1.6590909090909092,31,41.4414,43.0,0.9354838709677419
IND560085AAA,IND562132AAA,Carting,1.8421052631578947,7,30.0731,36.0,1.0
IND560099AAB,IND000000ACS,Carting,1.5714285714285714,1,19.4741,21.0,1.0
IND560099AAB,IND515004AAA,FTL,1.5414634146341464,1,240.1094,205.0,1.0
IND560099AAB,IND560002AAA,Carting,2.1,25,18.8263,21.0,0.72
IND560099AAB,IND560043AAC,Carting,1.6071428571428572,37,27.1643,30.0,0.8108108108108109
IND560099AAB,IND560048AAB,Carting,1.56575682382134,34,26.6831,31.0,0.7647058823529411
IND560099AAB,IND560058AAB,Carting,1.6704107830551989,38,31.6911,36.0,0.8421052631578947
IND560099AAB,IND560058AAD,Carting,1.5604395604395604,2,31.46115,37.0,1.0
IND560099AAB,IND560060AAB,Carting,1.375,31,31.6419,33.0,0.8064516129032258
IND560099AAB,IND560077AAA,Carting,4.65,1,34.6252,40.0,1.0
IND560099AAB,IND560078AAC,Carting,1.7863636363636364,28,20.3536,22.0,0.8571428571428571
IND560099AAB,IND560083AAB,Carting,2.3125,1,16.3424,16.0,1.0
IND560099AAB,IND560085AAA,Carting,2.083333333333333,17,18.449,21.0,1.0
IND560099AAB,IND560300AAA,Carting,1.8333333333333333,121,53.1242,57.0,0.9256198347107438
IND560099AAB,IND562132AAA,Carting,1.6071428571428572,77,46.3807,56.0,0.935064935064935
IND560099AAB,IND562132AAA,FTL,1.3076923076923077,25,46.4553,57.0,0.76
IND560099AAB,IND632006AAA,FTL,1.3705882352941179,8,198.33884999999998,168.0,1.0
IND560099AAB,IND635001AAA,FTL,2.118026603136787,4,71.2072,68.5,1.0
IND560099AAB,IND683511AAA,FTL,1.6381190659481653,14,472.08050000000003,432.0,1.0
IND560099AAB,IND683511AAB,FTL,1.6412037037037035,1,471.0635,432.0,1.0
IND560099AAH,IND562125AAA,Carting,1.7647058823529411,1,11.646,17.0,1.0
IND560300AAA,IND000000ACS,Carting,2.4318181818181817,1,41.2743,44.0,1.0
IND560300AAA,IND560002AAA,Carting,1.1525735294117647,20,31.802300000000002,32.5,0.4
IND560300AAA,IND560043AAC,Carting,1.1875,33,29.5349,31.0,0.48484848484848486
IND560300AAA,IND560048AAB,Carting,1.1602564102564101,4,37.9599,40.5,0.25
IND560300AAA,IND560058AAB,Carting,1.393939393939394,37,31.3304,34.0,0.5945945945945946
IND560300AAA,IND560078AAC,Carting,2.841463414634146,16,39.900000000000006,41.0,1.0
IND560300AAA,IND560085AAA,Carting,1.4324324324324325,18,36.19114999999999,37.0,1.0
IND560300AAA,IND560099AAB,Carting,2.4543650793650795,86,52.9165,56.0,0.8953488372093024
IND560300AAA,IND562132AAA,Carting,1.83,108,40.6043,50.0,0.9907407407407407
IND560300AAA,IND563101AAB,Carting,1.9661016949152543,5,64.2559,55.0,1.0
IND560300AAA,IND563130AAA,Carting,1.759308510638298,2,56.30395,47.5,1.0
IND560300AAA,IND563131AAB,Carting,1.525,1,80.017,80.0,1.0
IND560300AAB,IND563101AAB,Carting,1.7655844155844156,14,64.614,56.0,1.0
IND560300AAB,IND563116AAA,Carting,1.8461538461538465,1,102.9923,91.0,1.0
IND560300AAB,IND563125AAB,Carting,1.4150943396226414,1,60.5913,53.0,1.0
IND560300AAB,IND563130AAA,Carting,1.8709528214616098,8,54.9833,45.5,1.0
IND561202AAB,IND515134AAA,Carting,1.8046875,14,65.7316,64.0,1.0
IND561203AAB,IND562101AAA,Carting,1.52,12,27.75835,26.0,1.0
IND561207AAB,IND562108AAA,Carting,1.3332562442183162,12,48.002449999999996,46.0,0.8333333333333334
IND561207AAB,IND572101AAA,Carting,2.25,1,115.9037,104.0,1.0
IND562101AAA,IND561207AAB,Carting,1.1578947368421053,13,40.6427,38.0,0.23076923076923078
IND562108AAA,IND572101AAA,Carting,2.928765880217786,2,68.21664999999999,57.5,1.0
IND562114AAA,IND560048AAB,Carting,3.357142857142857,9,16.8508,14.0,1.0
IND562114AAA,IND560067AAC,Carting,3.6222222222222222,8,11.4293,10.0,1.0
IND562117AAA,IND562132AAA,FTL,1.1562812187812188,10,85.4873,90.0,0.4
IND562125AAA,IND000000ACS,Carting,7.125,1,16.7946,24.0,1.0
IND562132AAA,IND000000ACB,FTL,1.8244915358909786,44,2072.8431,1528.0,1.0
IND562132AAA,IND000000ACS,Carting,1.7772177419354838,6,32.16785,30.5,1.0
IND562132AAA,IND302014AAA,FTL,1.9447489506362587,14,1854.67585,1366.0,1.0
IND562132AAA,IND395023AAA,FTL,1.9502890173410403,1,1188.1769,865.0,1.0
IND562132AAA,IND411033AAA,FTL,1.6914556962025316,13,852.093,631.0,1.0
IND562132AAA,IND416012AAA,FTL,1.6183087259542543,12,598.2662,437.0,1.0
IND562132AAA,IND421302AAG,FTL,1.7083906464924348,7,977.5999,727.0,1.0
IND562132AAA,IND462022AAA,FTL,1.9340446168768184,13,1393.6625,1031.0,1.0
IND562132AAA,IND501359AAE,FTL,1.700738393718143,8,543.77395,425.0,1.0
IND562132AAA,IND515004AAA,FTL,1.5370676195051647,12,203.4261,183.0,1.0
IND562132AAA,IND518002AAA,FTL,1.5867807630965527,12,346.25845000000004,286.0,1.0
IND562132AAA,IND560002AAA,Carting,2.8461538461538463,25,24.5336,27.0,0.96
IND562132AAA,IND560043AAC,Carting,1.8385416666666665,22,28.32835,33.5,0.8636363636363636
IND562132AAA,IND560048AAB,Carting,2.12530487804878,18,35.12895,39.0,0.9444444444444444
IND562132AAA,IND560058AAB,Carting,1.9230769230769234,20,13.5898,16.0,0.75
IND562132AAA,IND560058AAD,Carting,1.761904761904762,57,15.7253,20.0,0.8947368421052632
IND562132AAA,IND560060AAB,Carting,1.641025641025641,24,25.37255,28.0,1.0
IND562132AAA,IND560066AAB,Carting,2.3488372093023253,2,39.636849999999995,43.0,1.0
IND562132AAA,IND560078AAC,Carting,2.0689655172413794,25,32.6863,31.0,1.0
IND562132AAA,IND560083AAB,Carting,1.5060975609756098,50,41.6344,39.0,0.98
IND562132AAA,IND560085AAA,Carting,1.95,18,30.412599999999998,30.0,1.0
IND562132AAA,IND560099AAB,Carting,1.7647058823529411,89,50.002300000000005,50.0,1.0
IND562132AAA,IND560099AAB,FTL,1.5143613000755858,38,50.459,51.0,0.9736842105263158
IND562132AAA,IND560300AAA,Carting,1.7291666666666667,151,37.9748,48.0,0.9668874172185431
IND562132AAA,IND570020AAA,FTL,1.4852941176470589,9,166.6831,137.0,1.0
IND562132AAA,IND572101AAA,Carting,1.1929824561403508,3,59.9982,57.0,0.3333333333333333
IND562132AAA,IND573201AAB,FTL,1.4849624060150375,16,165.34975,132.5,1.0
IND562132AAA,IND577002AAA,FTL,1.5789473684210529,1,248.9406,190.0,1.0
IND562132AAA,IND577501AAA,FTL,1.6887417218543046,1,191.4271,151.0,1.0
IND562132AAA,IND577598AAC,FTL,1.6425467188179053,10,145.95639999999997,117.5,1.0
IND562132AAA,IND580028AAA,FTL,1.7256944444444444,3,388.566,288.0,1.0
IND562132AAA,IND583101AAA,FTL,1.4895566181264943,10,292.50020000000006,219.5,1.0
IND562132AAA,IND600056AAB,FTL,1.9483471074380163,14,319.41499999999996,242.0,1.0
IND562132AAA,IND683511AAA,FTL,2.2917642466822796,2,483.7976,426.5,1.0
IND562132AAA,IND712311AAA,FTL,2.221897810218978,3,1851.2411,1370.0,1.0
IND562132AAA,IND751002AAB,FTL,2.0736137667304013,15,1416.6986000000002,1047.0,1.0
IND562132AAC,IND000000ACB,FTL,1.774869109947644,1,2073.0558,1528.0,1.0
IND562159AAA,IND562117AAA,FTL,1.9259259259259256,11,28.5816,27.0,1.0
IND563101AAB,IND560300AAB,Carting,6.163636363636364,1,63.8641,55.0,1.0
IND563101AAB,IND563125AAB,Carting,1.5,1,36.7522,36.0,1.0
IND563101AAB,IND563131AAA,Carting,1.565217391304348,14,31.27705,24.0,1.0
IND563116AAA,IND563131AAB,Carting,1.9166666666666665,14,17.99505,18.0,1.0
IND563125AAB,IND560300AAA,Carting,3.849056603773585,3,59.1122,53.0,1.0
IND563125AAB,IND560300AAB,Carting,4.358320251177394,12,54.20675,48.5,1.0
IND563130AAA,IND563131AAB,Carting,1.4090909090909092,10,33.60645,33.0,0.8
IND563131AAA,IND563125AAB,Carting,1.8163319238900633,14,51.47735,43.0,1.0
IND563131AAB,IND560300AAA,Carting,1.5625,3,78.8571,79.0,1.0
IND563131AAB,IND560300AAB,Carting,1.8157894736842104,5,76.7755,76.0,1.0
IND563131AAB,IND563116AAA,Carting,2.0,16,18.01115,18.0,1.0
IND570020AAA,IND571301AAA,FTL,2.95,9,28.2456,25.0,1.0
IND570020AAA,IND571430AAA,FTL,3.46,1,52.2919,50.0,1.0
IND570020AAA,IND571602AAA,FTL,2.6372549019607843,14,40.865700000000004,32.5,1.0
IND571104AAA,IND573142AAA,FTL,1.625,1,33.8127,32.0,1.0
IND571104AAA,IND577598AAB,FTL,1.85,16,28.0028,20.0,1.0
IND571105AAA,IND571114AAA,FTL,8.208333333333334,1,26.2458,24.0,1.0
IND571105AAA,IND571213AAA,FTL,1.6961538461538461,12,43.636700000000005,39.0,1.0
IND571111AAB,IND571313AAB,FTL,1.7169076751946608,10,33.75485,31.0,1.0
IND571114AAA,IND570020AAA,FTL,4.13499245852187,8,56.6674,52.0,1.0
IND571124AAA,IND570020AAA,FTL,4.137931034482759,11,38.6996,30.0,1.0
IND571213AAA,IND570020AAA,FTL,8.47887323943662,1,85.0601,71.0,1.0
IND571213AAA,IND571114AAA,FTL,1.6091135232926277,8,73.65189999999998,67.0,1.0
IND571301AAA,IND571111AAB,FTL,1.9130434782608696,8,33.89045,23.0,1.0
IND571313AAB,IND571440AAA,FTL,1.380851063829787,10,40.9519,45.5,0.9
IND571401AAA,IND562160AAB,FTL,0.9891304347826086,10,38.14795,47.0,0.0
IND571426AAA,IND571104AAA,FTL,1.8974358974358971,15,86.6617,80.0,1.0
IND571430AAA,IND571124AAA,FTL,1.621505376344086,10,33.03275,31.0,1.0
IND571432AAB,IND571426AAA,FTL,1.3783783783783785,17,40.7991,37.0,0.8235294117647058
IND571438AAB,IND571401AAA,FTL,1.274193548387097,8,24.7989,31.0,0.75
IND571440AAA,IND571430AAA,FTL,1.0298039215686274,10,35.80535,50.0,0.1
IND572101AAA,IND561203AAB,Carting,1.951219512195122,12,56.97095,42.0,1.0
IND572101AAA,IND562101AAA,Carting,2.5454545454545454,1,84.3502,66.0,1.0
IND572201AAB,IND573103AAA,FTL,2.857142857142857,1,30.1455,21.0,1.0
IND572201AAB,IND573201AAB,FTL,1.9498039215686274,2,55.7285,50.5,1.0
IND572201AAB,IND577101AAA,FTL,2.4025974025974026,1,92.4324,77.0,1.0
IND572201AAB,IND577116AAA,FTL,1.8653846153846156,1,68.9439,52.0,1.0
IND573103AAA,IND572201AAB,FTL,1.8333333333333333,1,26.2228,18.0,1.0
IND573103AAA,IND577116AAA,FTL,1.3846153846153846,5,37.5891,27.0,1.0
IND573116AAA,IND571426AAA,FTL,5.586206896551724,1,32.2457,29.0,1.0
IND573116AAA,IND571432AAB,FTL,1.6704545454545454,12,59.20195,44.0,1.0
IND573116AAA,IND573142AAA,FTL,2.333333333333333,1,53.4551,54.0,1.0
IND573134AAB,IND573201AAB,FTL,2.3479960899315735,14,43.64245,32.0,1.0
IND573134AAB,IND577101AAA,FTL,1.7037037037037035,1,68.3756,54.0,1.0
IND573142AAA,IND573201AAB,FTL,1.8157894736842104,17,42.5804,39.0,1.0
IND573201AAB,IND572201AAB,FTL,1.5918367346938775,11,54.5318,49.0,1.0
IND573201AAB,IND573103AAA,FTL,2.85,3,44.1091,40.0,1.0
IND573201AAB,IND573116AAA,FTL,2.083916083916084,14,37.8587,29.0,1.0
IND573201AAB,IND573134AAB,FTL,1.6774193548387095,3,43.0938,32.0,1.0
IND573201AAB,IND575004AAB,FTL,3.2430173092053503,14,173.32319999999999,124.0,1.0
IND574104AAA,IND574216AAA,Carting,1.9673913043478262,10,54.019149999999996,46.5,1.0
IND574104AAA,IND574216AAA,FTL,1.9090909090909087,1,50.8341,44.0,1.0
IND574117AAA,IND576101AAA,FTL,1.6614906832298137,2,24.751350000000002,22.0,1.0
IND574117AAA,IND576201AAA,FTL,3.023809523809524,1,53.204800000000006,42.0,1.0
IND574202AAA,IND574239AAA,FTL,1.5620723362658846,6,33.981049999999996,31.0,1.0
IND574211AAA,IND574202AAA,FTL,2.473684210526316,5,26.3832,19.0,1.0
IND574211AAA,IND574216AAA,FTL,2.892857142857143,1,40.8913,28.0,1.0
IND574216AAA,IND562132AAA,FTL,1.9681818181818185,1,290.45340000000004,220.0,1.0
IND574216AAA,IND575004AAB,Carting,2.3769657724329325,4,66.65355,47.0,1.0
IND574216AAA,IND575004AAB,FTL,2.4,1,57.4061,40.0,1.0
IND574221AAA,IND562132AAA,FTL,2.5903247038174637,6,275.259,215.0,1.0
IND574227AAA,IND574104AAA,Carting,1.7857142857142858,9,18.3005,14.0,1.0
IND574239AAA,IND574221AAA,FTL,1.5128205128205128,7,33.2592,35.0,1.0
IND575004AAB,IND562132AAA,FTL,2.238,4,334.09995000000004,250.0,1.0
IND575004AAB,IND574117AAA,FTL,2.3448275862068964,5,33.8991,30.0,1.0
IND575004AAB,IND574211AAA,FTL,2.116013071895425,8,24.77365,17.0,1.0
IND575004AAB,IND574227AAA,Carting,2.130787037037037,2,38.8024,29.5,1.0
IND575004AAB,IND575014AAA,FTL,2.5175438596491224,2,19.896349999999998,18.5,1.0
IND575004AAB,IND576101AAA,FTL,2.08,1,56.354,50.0,1.0
IND575004AAB,IND671323AAD,FTL,1.7407407407407407,3,24.3258,26.0,1.0
IND575014AAA,IND403726AAA,FTL,1.7508532423208192,1,331.5916,293.0,1.0
IND576101AAA,IND576201AAA,FTL,1.5666666666666669,3,39.6332,30.0,1.0
IND576201AAA,IND581320AAA,FTL,2.0412912912912917,4,49.532849999999996,36.5,1.0
IND577002AAA,IND580028AAA,FTL,1.613861386138614,11,140.7195,101.0,1.0
IND577002AAA,IND581110AAE,Carting,2.423076923076923,1,72.43780000000001,52.0,1.0
IND577002AAA,IND581115AAC,Carting,2.357142857142857,19,37.7518,29.0,1.0
IND577101AAA,IND577116AAA,FTL,1.6480978260869565,2,35.97675,31.0,0.5
IND577101AAA,IND577132AAD,FTL,2.142857142857143,7,30.1342,21.0,1.0
IND577116AAA,IND577101AAA,FTL,0.950609756097561,8,44.165800000000004,40.0,0.125
IND577126AAA,IND577201AAA,FTL,2.707692307692308,1,68.85130000000001,65.0,1.0
IND577132AAD,IND573134AAB,FTL,1.84,11,37.1751,31.0,0.9090909090909091
IND577201AAA,IND562132AAA,FTL,1.794392523364486,10,288.7749,214.5,1.0
IND577201AAA,IND577432AAA,FTL,2.355555555555556,1,62.0251,45.0,1.0
IND577401AAA,IND562132AAA,FTL,2.261744966442953,1,371.1157,298.0,1.0
IND577401AAA,IND577201AAA,FTL,1.125,7,84.8653,88.0,0.14285714285714285
IND577432AAA,IND577126AAA,FTL,2.1,1,27.2213,20.0,1.0
IND577501AAA,IND577002AAA,FTL,1.692764857881137,10,61.3275,44.0,1.0
IND577522AAA,IND562132AAA,FTL,1.4928571428571429,10,183.659,140.0,1.0
IND577535AAC,IND577522AAA,FTL,1.5823717948717948,10,56.0231,39.0,1.0
IND577598AAB,IND573142AAA,FTL,1.896551724137931,17,66.35810000000001,56.0,1.0
IND577598AAC,IND577501AAA,FTL,1.8387096774193548,11,43.3243,32.0,1.0
IND580002AAA,IND580028AAA,FTL,4.979166666666666,2,23.8393,20.5,1.0
IND580028AAA,IND403726AAA,FTL,2.4532374100719423,13,183.2936,141.0,1.0
IND580028AAA,IND421302AAG,FTL,2.247240618101545,2,616.7914,453.0,1.0
IND580028AAA,IND562132AAA,FTL,1.7810820758189179,4,383.14845,285.5,1.0
IND580028AAA,IND580002AAA,FTL,3.9,9,26.2889,21.0,1.0
IND580028AAA,IND581402AAA,FTL,1.4216867469879515,15,93.0582,83.0,1.0
IND580028AAA,IND590016AAA,FTL,2.1733333333333333,13,102.7885,74.0,1.0
IND580028AAA,IND591115AAB,FTL,1.7906976744186047,4,59.267849999999996,43.5,1.0
IND580028AAA,IND591123AAC,FTL,1.9252873563218391,18,111.9425,87.0,1.0
IND581110AAE,IND577002AAA,Carting,2.763157894736842,4,70.74504999999999,56.5,1.0
IND581110AAE,IND581119AAB,Carting,1.8636363636363635,16,54.0105,43.0,1.0
IND581115AAC,IND581110AAE,Carting,1.7307692307692308,20,33.677350000000004,25.0,1.0
IND581119AAB,IND577002AAA,Carting,1.8180878552971578,14,38.93295,45.0,1.0
IND581303AAA,IND581325AAA,FTL,1.4893617021276595,2,101.2739,94.0,1.0
IND581303AAA,IND581400AAB,FTL,1.3982469512195121,12,44.258300000000006,41.0,0.75
IND581314AAA,IND403726AAA,FTL,1.8018018018018016,9,120.1324,113.0,1.0
IND581314AAA,IND581334AAA,FTL,1.5178571428571428,1,59.4354,56.0,1.0
IND581320AAA,IND575004AAB,FTL,2.333333333333333,1,137.9959,111.0,1.0
IND581320AAA,IND581334AAA,FTL,1.5584795321637426,4,40.4765,38.0,1.0
IND581325AAA,IND580028AAA,FTL,1.9196504688832055,14,77.76525000000001,68.0,1.0
IND581334AAA,IND581314AAA,FTL,1.9038461538461535,3,55.1553,51.0,1.0
IND581334AAA,IND581320AAA,FTL,1.5161290322580645,1,34.0561,31.0,1.0
IND581334AAA,IND581343AAC,FTL,2.2656641604010024,2,21.346899999999998,20.0,1.0
IND581343AAC,IND581314AAA,FTL,1.7288306451612905,6,34.6189,32.5,0.8333333333333334
IND581400AAB,IND581325AAA,FTL,1.1727272727272728,12,120.85589999999999,108.0,0.5
IND581402AAA,IND577201AAA,FTL,1.75,1,137.2396,128.0,1.0
IND581402AAA,IND577401AAA,FTL,1.625,9,76.6258,72.0,1.0
IND582101AAB,IND580028AAA,FTL,2.9035615171137836,18,62.06345,46.0,1.0
IND582209AAA,IND582101AAB,FTL,1.8406827880512093,16,40.262249999999995,37.0,1.0
IND583101AAA,IND577535AAC,FTL,1.837209302325581,10,59.75025,43.0,1.0
IND583101AAA,IND583201AAA,FTL,2.746376811594203,18,64.4048,46.0,1.0
IND583119AAA,IND583101AAA,FTL,4.232558139534884,9,53.5761,44.0,1.0
IND583201AAA,IND583101AAA,FTL,3.2444444444444445,2,62.21465,45.0,1.0
IND583201AAA,IND583119AAA,FTL,2.333333333333333,9,29.0712,27.0,1.0
IND583201AAA,IND583227AAA,Carting,2.0,16,27.62415,30.0,1.0
IND583227AAA,IND583201AAA,Carting,2.4838709677419355,1,28.583,31.0,1.0
IND583227AAA,IND583231AAA,Carting,1.6666666666666667,15,44.9778,39.0,1.0
IND583231AAA,IND583201AAA,Carting,2.409090909090909,15,30.2552,22.0,1.0
IND584101AAA,IND509124AAA,FTL,1.4465709728867624,14,51.055400000000006,55.5,1.0
IND584101AAA,IND518002AAA,FTL,3.802197802197802,1,100.1564,91.0,1.0
IND584101AAA,IND584123AAA,Carting,1.5465116279069768,2,47.1756,43.0,1.0
IND584123AAA,IND584128AAA,Carting,1.4444444444444444,1,39.7207,36.0,1.0
IND584128AAA,IND583121AAA,Carting,2.224308300395257,2,32.5108,22.5,1.0
IND585104AAA,IND585211AAA,Carting,1.945945945945946,17,47.4594,38.0,1.0
IND585104AAA,IND585307AAB,Carting,1.5151515151515151,4,71.89869999999999,66.0,1.0
IND585104AAA,IND585314AAA,Carting,1.8421052631578947,4,41.28625,38.5,1.0
IND585104AAA,IND585330AAE,FTL,1.837209302325581,20,59.76635,43.0,1.0
IND585104AAA,IND586128AAA,Carting,1.9324324324324325,15,92.5224,73.0,1.0
IND585211AAA,IND585104AAA,Carting,2.210526315789474,3,47.5274,38.0,1.0
IND585211AAA,IND585222AAA,Carting,1.5,17,25.1841,24.0,1.0
IND585222AAA,IND585211AAA,Carting,1.4123076923076923,4,26.2468,26.0,0.75
IND585222AAA,IND585307AAB,Carting,1.5270270270270272,18,39.6913,36.5,1.0
IND585307AAB,IND585104AAA,Carting,4.432835820895522,17,72.75760000000001,67.0,1.0
IND585307AAB,IND585222AAA,Carting,1.4106606606606606,4,39.698949999999996,37.0,1.0
IND585314AAA,IND585104AAA,Carting,4.757309941520468,16,40.924150000000004,37.5,1.0
IND585314AAA,IND586211AAA,Carting,1.9381443298969072,3,104.968,97.0,1.0
IND585330AAE,IND585401AAA,FTL,1.7941176470588236,21,48.5049,34.0,1.0
IND585401AAA,IND502286AAB,FTL,2.3922291548496877,22,40.773849999999996,42.0,1.0
IND586101AAA,IND416404AAA,FTL,2.2519762845849804,4,62.198,44.5,1.0
IND586101AAB,IND416404AAA,FTL,2.069767441860465,5,60.6525,43.0,1.0
IND586128AAA,IND585104AAA,Carting,3.0410958904109586,4,92.7846,73.0,1.0
IND586128AAA,IND586211AAA,Carting,1.6382978723404256,15,48.0951,47.0,1.0
IND586211AAA,IND585314AAA,Carting,1.8083118556701032,16,104.2201,96.0,1.0
IND586211AAA,IND586128AAA,Carting,1.7916666666666667,3,48.5216,47.0,1.0
IND587103AAB,IND582101AAB,FTL,2.1630434782608696,2,109.555,92.0,1.0
IND587103AAB,IND582209AAA,FTL,1.901639344262295,17,66.4212,61.0,1.0
IND590016AAA,IND591302AAB,FTL,1.4516129032258065,5,35.9801,31.0,1.0
IND591102AAA,IND591307AAC,FTL,1.9764673311184944,18,45.7631,42.0,1.0
IND591115AAB,IND580028AAA,FTL,1.916666666666667,2,58.072199999999995,42.0,1.0
IND591115AAB,IND590016AAA,FTL,1.8333333333333335,4,43.001549999999995,30.5,1.0
IND591123AAC,IND587103AAB,FTL,1.7058823529411764,19,60.9414,52.0,1.0
IND591126AAA,IND591102AAA,FTL,1.522549019607843,2,35.09055,32.0,1.0
IND591201AAA,IND586101AAB,FTL,1.7301587301587302,1,147.7175,126.0,1.0
IND591201AAA,IND591304AAA,FTL,1.4344262295081966,10,73.90514999999999,60.0,1.0
IND591237AAB,IND591201AAA,FTL,1.6363636363636365,3,24.0376,22.0,1.0
IND591302AAB,IND580028AAA,FTL,1.9442186088527553,8,100.1954,80.5,1.0
IND591302AAB,IND591115AAB,FTL,1.6973684210526316,2,41.165350000000004,38.0,1.0
IND591304AAA,IND586101AAA,FTL,1.5010332950631458,8,76.62555,67.0,1.0
IND591304AAA,IND586101AAB,FTL,1.446969696969697,4,75.21465,66.0,1.0
IND591307AAC,IND580002AAA,FTL,2.52247191011236,2,95.9118,89.0,1.0
IND591307AAC,IND580028AAA,FTL,2.624854045037531,4,125.1754,109.5,1.0
IND591307AAC,IND580030AAA,FTL,2.4343434343434343,1,112.3366,99.0,1.0
IND600008AAA,IND600044AAC,Carting,2.080014224751067,14,43.91465,37.0,1.0
IND600008AAC,IND600056AAB,Carting,2.3513513513513518,15,44.1983,37.0,1.0
IND600016AAA,IND600119AAA,Carting,2.3636363636363633,8,18.85755,22.0,1.0
IND600016AAB,IND600044AAC,Carting,2.124526515151515,22,36.6432,33.0,1.0
IND600016AAC,IND600056AAB,Carting,2.242424242424242,1,36.8879,33.0,1.0
IND600016AAC,IND600119AAA,Carting,1.894736842105263,11,23.887400000000003,22.0,0.8181818181818182
IND600032AAB,IND600008AAC,Carting,6.0,1,10.0476,8.0,1.0
IND600032AAB,IND600044AAD,Carting,2.0954545454545457,16,10.0077,11.0,0.875
IND600032AAB,IND600056AAB,Carting,1.8920454545454544,64,36.47855,32.5,1.0
IND600032AAB,IND600076AAB,Carting,2.2270833333333333,42,16.612000000000002,16.0,0.9761904761904762
IND600044AAD,IND600032AAB,Carting,2.583333333333333,7,10.5967,11.0,1.0
IND600044AAD,IND600048AAA,Carting,4.4,9,13.1436,11.0,1.0
IND600044AAD,IND600056AAB,Carting,1.8611111111111112,17,36.4844,35.0,1.0
IND600044AAD,IND603001AAA,Carting,2.664408866995074,12,38.2886,30.0,1.0
IND600044AAD,IND603203AAA,Carting,3.670955882352941,2,19.01395,16.5,1.0
IND600044AAE,IND600056AAB,Carting,2.0285714285714285,29,36.2905,35.0,1.0
IND600048AAA,IND600044AAD,Carting,2.5,1,11.5396,10.0,1.0
IND600056AAA,IND602105AAB,Carting,3.0,7,16.0988,12.0,1.0
IND600056AAB,IND501359AAE,FTL,1.8024691358024687,7,678.099,486.0,1.0
IND600056AAB,IND524003AAA,FTL,1.61,14,186.65370000000001,150.5,1.0
IND600056AAB,IND530012AAA,FTL,1.7159715242881073,2,814.08745,598.5,1.0
IND600056AAB,IND560099AAB,FTL,1.7191489361702128,13,313.45320000000004,235.0,1.0
IND600056AAB,IND562132AAA,FTL,1.845694779116466,16,321.84765000000004,249.0,1.0
IND600056AAB,IND600008AAC,Carting,3.0,32,43.13395,34.0,1.0
IND600056AAB,IND600016AAC,Carting,2.5161290322580645,13,36.7301,33.0,1.0
IND600056AAB,IND600032AAB,Carting,2.328877005347594,52,36.613200000000006,33.0,1.0
IND600056AAB,IND600044AAD,Carting,1.7352941176470589,7,35.658,34.0,1.0
IND600056AAB,IND600044AAE,Carting,1.9003267973856208,34,35.81985,35.0,1.0
IND600056AAB,IND600076AAB,Carting,1.930930930930931,16,46.066599999999994,36.0,1.0
IND600056AAB,IND600110AAA,Carting,2.5945945945945947,28,45.477850000000004,36.5,1.0
IND600056AAB,IND600116AAB,Carting,2.353021978021978,22,31.08465,27.0,1.0
IND600056AAB,IND605010AAB,FTL,1.4316546762589928,13,152.5844,139.0,1.0
IND600056AAB,IND605601AAA,FTL,1.3458093763821317,6,152.96405,135.0,1.0
IND600056AAB,IND631501AAA,Carting,2.363636363636364,9,44.463,34.0,1.0
